frame,cpu_ms,gpu_ms
1137,9.8020,0.0000
1138,8.2050,0.0000
1139,9.5950,0.0000
1140,6.7700,0.0000
1141,8.7830,0.0000
1142,8.4620,0.0000
1143,11.2400,0.0000
1144,6.7100,0.0000
1145,9.2370,0.0000
1146,8.5800,0.0000
1147,7.8820,0.0000
1148,6.1420,0.0000
1149,10.2120,0.0000
1150,8.9460,0.0000
1151,10.4740,0.0000
1152,5.6200,0.0000
1153,6.4620,0.0000
1154,5.5180,0.0000
1155,6.9090,0.0000
1156,6.9160,0.0000
1157,5.9410,0.0000
1158,7.5880,0.0000
1159,6.2170,0.0000
1160,5.4710,0.0000
1161,6.0010,0.0000
1162,5.8650,0.0000
1163,5.3500,0.0000
1164,5.7650,0.0000
1165,7.1130,0.0000
1166,7.3200,0.0000
1167,7.7140,0.0000
1168,9.3450,0.0000
1169,8.2190,0.0000
1170,7.6720,0.0000
1171,7.8730,0.0000
1172,9.0430,0.0000
1173,10.1390,0.0000
1174,8.0380,0.0000
1175,7.8430,0.0000
1176,9.0450,0.0000
1177,8.1370,0.0000
1178,10.4210,0.0000
1179,8.7030,0.0000
1180,8.6690,0.0000
1181,6.0460,0.0000
1182,6.4560,0.0000
1183,5.1720,0.0000
1184,5.4530,0.0000
1185,7.3050,0.0000
1186,7.6630,0.0000
1187,7.3170,0.0000
1188,6.4170,0.0000
1189,6.0410,0.0000
1190,9.3740,0.0000
1191,7.3210,0.0000
1192,6.0610,0.0000
1193,6.2100,0.0000
1194,8.9560,0.0000
1195,5.4920,0.0000
1196,5.4360,0.0000
1197,6.5900,0.0000
1198,5.3800,0.0000
1199,7.8890,0.0000
1200,5.2270,0.0000
1201,6.2890,0.0000
1202,8.5050,0.0000
1203,8.8630,0.0000
1204,8.4080,0.0000
1205,7.9670,0.0000
1206,9.6930,0.0000
1207,7.5060,0.0000
1208,9.9700,0.0000
1209,8.8750,0.0000
1210,8.6860,0.0000
1211,6.4620,0.0000
1212,7.1390,0.0000
1213,5.8770,0.0000
1214,6.4140,0.0000
1215,6.0910,0.0000
1216,6.8210,0.0000
1217,8.2590,0.0000
1218,6.0860,0.0000
1219,5.8310,0.0000
1220,5.4470,0.0000
1221,6.5130,0.0000
1222,9.2440,0.0000
1223,6.4580,0.0000
1224,8.9360,0.0000
1225,6.5890,0.0000
1226,5.8240,0.0000
1227,7.4270,0.0000
1228,6.9130,0.0000
1229,7.6630,0.0000
1230,5.2840,0.0000
1231,6.5660,0.0000
1232,6.5660,0.0000
1233,9.4430,0.0000
1234,5.8740,0.0000
1235,7.0220,0.0000
1236,8.7640,0.0000
1237,8.2680,0.0000
1238,9.9390,0.0000
1239,6.0820,0.0000
1240,5.3300,0.0000
1241,5.8620,0.0000
1242,7.5040,0.0000
1243,10.7610,0.0000
1244,5.2230,0.0000
1245,8.1640,0.0000
1246,6.9260,0.0000
1247,5.0450,0.0000
1248,5.1590,0.0000
1249,6.1000,0.0000
1250,6.4700,0.0000
1251,6.6680,0.0000
1252,5.3200,0.0000
1253,6.8830,0.0000
1254,6.2190,0.0000
1255,6.6390,0.0000
1256,5.1680,0.0000
1257,7.0010,0.0000
1258,8.6840,0.0000
1259,8.1300,0.0000
1260,5.6620,0.0000
1261,5.8290,0.0000
1262,7.4150,0.0000
1263,9.1530,0.0000
1264,5.4930,0.0000
1265,5.8330,0.0000
1266,5.0380,0.0000
1267,5.5150,0.0000
1268,6.4800,0.0000
1269,5.2420,0.0000
1270,5.1940,0.0000
1271,5.9230,0.0000
1272,5.7660,0.0000
1273,6.8010,0.0000
1274,7.3270,0.0000
1275,7.1350,0.0000
1276,8.7830,0.0000
1277,7.1020,0.0000
1278,6.4880,0.0000
1279,12.9160,0.0000
1280,14.1510,0.0000
1281,11.5640,0.0000
1282,6.0930,0.0000
1283,8.6860,0.0000
1284,7.9790,0.0000
1285,17.9080,0.0000
1286,9.6030,0.0000
1287,11.3120,0.0000
1288,10.5720,0.0000
1289,9.3430,0.0000
1290,5.7330,0.0000
1291,5.8700,0.0000
1292,6.5320,0.0000
1293,6.4540,0.0000
1294,7.0690,0.0000
1295,7.1440,0.0000
1296,6.3090,0.0000
1297,6.2650,0.0000
1298,6.6490,0.0000
1299,6.1710,0.0000
1300,5.9260,0.0000
1301,7.1170,0.0000
1302,7.2000,0.0000
1303,7.7470,0.0000
1304,9.4920,0.0000
1305,13.2520,0.0000
1306,9.1590,0.0000
1307,7.5920,0.0000
1308,6.8010,0.0000
1309,7.7180,0.0000
1310,8.0850,0.0000
1311,8.3750,0.0000
1312,6.0630,0.0000
1313,5.9700,0.0000
1314,6.3050,0.0000
1315,5.5820,0.0000
1316,6.4270,0.0000
1317,8.4190,0.0000
1318,6.7220,0.0000
1319,8.8840,0.0000
1320,7.8340,0.0000
1321,6.6930,0.0000
1322,6.1410,0.0000
1323,7.5340,0.0000
1324,7.1760,0.0000
1325,5.0500,0.0000
1326,6.3290,0.0000
1327,5.9480,0.0000
1328,5.9770,0.0000
1329,8.6080,0.0000
1330,5.3150,0.0000
1331,6.3510,0.0000
1332,8.1870,0.0000
1333,7.2510,0.0000
1334,4.6850,0.0000
1335,5.9110,0.0000
1336,5.8820,0.0000
1337,7.1870,0.0000
1338,4.8450,0.0000
1339,5.3880,0.0000
1340,5.3070,0.0000
1341,5.8910,0.0000
1342,7.2550,0.0000
1343,8.2950,0.0000
1344,5.9470,0.0000
1345,5.6120,0.0000
1346,6.3340,0.0000
1347,6.5040,0.0000
1348,6.5710,0.0000
1349,6.1590,0.0000
1350,7.3970,0.0000
1351,5.2360,0.0000
1352,6.1450,0.0000
1353,7.2400,0.0000
1354,6.0450,0.0000
1355,6.9100,0.0000
1356,5.3770,0.0000
1357,5.9770,0.0000
1358,7.7030,0.0000
1359,7.7050,0.0000
1360,4.5940,0.0000
1361,6.6690,0.0000
1362,5.7860,0.0000
1363,7.9110,0.0000
1364,7.6870,0.0000
1365,6.5550,0.0000
1366,6.8140,0.0000
1367,7.7500,0.0000
1368,8.9450,0.0000
1369,5.5880,0.0000
1370,8.3110,0.0000
1371,11.4330,0.0000
1372,7.2370,0.0000
1373,4.7780,0.0000
1374,6.9740,0.0000
1375,5.5700,0.0000
1376,5.4090,0.0000
1377,8.5040,0.0000
1378,5.7840,0.0000
1379,7.3150,0.0000
1380,5.5550,0.0000
1381,5.7340,0.0000
1382,7.4570,0.0000
1383,8.4630,0.0000
1384,10.0190,0.0000
1385,6.9380,0.0000
1386,8.5770,0.0000
1387,5.9630,0.0000
1388,6.9080,0.0000
1389,6.8960,0.0000
1390,8.6010,0.0000
1391,6.4570,0.0000
1392,7.1850,0.0000
1393,7.0880,0.0000
1394,7.6320,0.0000
1395,10.3360,0.0000
1396,8.1830,0.0000
1397,10.2340,0.0000
1398,8.9510,0.0000
1399,7.0580,0.0000
1400,5.2160,0.0000
1401,6.6080,0.0000
1402,8.8890,0.0000
1403,8.1570,0.0000
1404,5.8640,0.0000
1405,6.2570,0.0000
1406,7.2250,0.0000
1407,6.8930,0.0000
1408,5.6720,0.0000
1409,8.3610,0.0000
1410,6.4970,0.0000
1411,6.1980,0.0000
1412,7.9700,0.0000
1413,7.9590,0.0000
1414,8.7290,0.0000
1415,8.8690,0.0000
1416,8.2090,0.0000
1417,6.7880,0.0000
1418,7.5000,0.0000
1419,11.6470,0.0000
1420,8.8140,0.0000
1421,7.3210,0.0000
1422,5.6920,0.0000
1423,7.3110,0.0000
1424,5.7510,0.0000
1425,20.2090,0.0000
1426,6.6850,0.0000
1427,6.9270,0.0000
1428,5.3980,0.0000
1429,7.3680,0.0000
1430,5.6870,0.0000
1431,7.1340,0.0000
1432,5.5370,0.0000
1433,5.8000,0.0000
1434,6.5060,0.0000
1435,6.1030,0.0000
1436,6.4300,0.0000
1437,7.5000,0.0000
1438,6.5510,0.0000
1439,6.9700,0.0000
1440,10.1180,0.0000
1441,8.7030,0.0000
1442,8.2200,0.0000
1443,7.8750,0.0000
1444,8.6380,0.0000
1445,9.5400,0.0000
1446,7.3830,0.0000
1447,9.4790,0.0000
1448,6.0780,0.0000
1449,7.1450,0.0000
1450,6.2240,0.0000
1451,6.2460,0.0000
1452,7.2030,0.0000
1453,5.5980,0.0000
1454,10.3200,0.0000
1455,6.8320,0.0000
1456,6.2820,0.0000
1457,6.8410,0.0000
1458,7.9560,0.0000
1459,8.8330,0.0000
1460,5.4370,0.0000
1461,7.0880,0.0000
1462,7.7320,0.0000
1463,6.7070,0.0000
1464,4.4050,0.0000
1465,4.7630,0.0000
1466,6.0490,0.0000
1467,9.7450,0.0000
1468,6.1640,0.0000
1469,11.0000,0.0000
1470,6.2860,0.0000
1471,9.5190,0.0000
1472,7.2180,0.0000
1473,8.0380,0.0000
1474,6.1270,0.0000
1475,6.2150,0.0000
1476,7.7430,0.0000
1477,6.7720,0.0000
1478,5.9800,0.0000
1479,6.8680,0.0000
1480,6.4870,0.0000
1481,8.4810,0.0000
1482,6.1570,0.0000
1483,6.9820,0.0000
1484,7.0140,0.0000
1485,16.5040,0.0000
1486,10.2160,0.0000
1487,9.2010,0.0000
1488,11.9460,0.0000
1489,10.6640,0.0000
1490,9.6170,0.0000
1491,15.6420,0.0000
1492,10.6040,0.0000
1493,8.5680,0.0000
1494,9.2470,0.0000
1495,7.6150,0.0000
1496,8.5980,0.0000
1497,9.3100,0.0000
1498,9.9700,0.0000
1499,5.9420,0.0000
1500,7.5830,0.0000
1501,8.1390,0.0000
1502,10.8320,0.0000
1503,17.9510,0.0000
1504,10.4950,0.0000
1505,8.7420,0.0000
1506,9.2220,0.0000
1507,8.3630,0.0000
1508,8.8040,0.0000
1509,9.3140,0.0000
1510,9.2200,0.0000
1511,9.5230,0.0000
1512,7.0810,0.0000
1513,9.9930,0.0000
1514,7.9620,0.0000
1515,9.3100,0.0000
1516,6.7540,0.0000
1517,8.1790,0.0000
1518,7.5250,0.0000
1519,7.9840,0.0000
1520,10.2520,0.0000
1521,8.1000,0.0000
1522,8.7050,0.0000
1523,8.7990,0.0000
1524,9.2630,0.0000
1525,5.1960,0.0000
1526,5.0320,0.0000
1527,6.4820,0.0000
1528,8.3100,0.0000
1529,5.9070,0.0000
1530,6.0470,0.0000
1531,5.6990,0.0000
1532,6.2600,0.0000
1533,8.2750,0.0000
1534,10.7980,0.0000
1535,10.8760,0.0000
1536,7.2550,0.0000
1537,7.8850,0.0000
1538,5.5790,0.0000
1539,7.1970,0.0000
1540,6.2370,0.0000
1541,6.4450,0.0000
1542,7.2430,0.0000
1543,6.3590,0.0000
1544,9.5950,0.0000
1545,7.3710,0.0000
1546,6.2460,0.0000
1547,6.2720,0.0000
1548,6.8110,0.0000
1549,8.2030,0.0000
1550,7.1680,0.0000
1551,10.2570,0.0000
1552,9.3180,0.0000
1553,10.3170,0.0000
1554,9.2490,0.0000
1555,10.0530,0.0000
1556,10.8520,0.0000
1557,9.8550,0.0000
1558,10.6620,0.0000
1559,8.6220,0.0000
1560,8.6790,0.0000
1561,11.2070,0.0000
1562,10.7500,0.0000
1563,11.6730,0.0000
1564,10.0570,0.0000
1565,9.5710,0.0000
1566,9.8130,0.0000
1567,9.3720,0.0000
1568,9.0340,0.0000
1569,9.5500,0.0000
1570,7.7570,0.0000
1571,8.2580,0.0000
1572,7.7040,0.0000
1573,8.6040,0.0000
1574,7.8480,0.0000
1575,8.5880,0.0000
1576,13.2490,0.0000
1577,8.2840,0.0000
1578,7.6050,0.0000
1579,10.5160,0.0000
1580,8.5180,0.0000
1581,8.5010,0.0000
1582,8.3680,0.0000
1583,8.5970,0.0000
1584,8.4270,0.0000
1585,7.8920,0.0000
1586,8.4720,0.0000
1587,9.5920,0.0000
1588,8.6810,0.0000
1589,7.9110,0.0000
1590,7.4650,0.0000
1591,9.2450,0.0000
1592,8.1700,0.0000
1593,8.4160,0.0000
1594,6.7650,0.0000
1595,8.6600,0.0000
1596,8.1770,0.0000
1597,7.5160,0.0000
1598,11.2450,0.0000
1599,7.7590,0.0000
1600,8.3870,0.0000
1601,7.0610,0.0000
1602,8.1200,0.0000
1603,7.4980,0.0000
1604,7.9920,0.0000
1605,9.0550,0.0000
1606,8.9510,0.0000
1607,7.1430,0.0000
1608,8.6210,0.0000
1609,8.1350,0.0000
1610,7.6670,0.0000
1611,8.3300,0.0000
1612,5.8460,0.0000
1613,6.5230,0.0000
1614,5.3560,0.0000
1615,6.0130,0.0000
1616,7.0600,0.0000
1617,6.4910,0.0000
1618,5.7490,0.0000
1619,6.5150,0.0000
1620,4.8030,0.0000
1621,5.9680,0.0000
1622,5.6800,0.0000
1623,7.7400,0.0000
1624,5.0040,0.0000
1625,5.4440,0.0000
1626,5.3060,0.0000
1627,5.4900,0.0000
1628,7.1230,0.0000
1629,5.8210,0.0000
1630,6.4130,0.0000
1631,5.9670,0.0000
1632,7.5570,0.0000
1633,8.2350,0.0000
1634,6.8730,0.0000
1635,7.8310,0.0000
1636,6.4370,0.0000
1637,8.3740,0.0000
1638,6.4510,0.0000
1639,6.5440,0.0000
1640,6.3240,0.0000
1641,8.4300,0.0000
1642,6.9250,0.0000
1643,6.8120,0.0000
1644,8.3290,0.0000
1645,6.4050,0.0000
1646,8.1090,0.0000
1647,8.3560,0.0000
1648,7.0800,0.0000
1649,7.6090,0.0000
1650,8.7420,0.0000
1651,9.0720,0.0000
1652,8.2410,0.0000
1653,7.7710,0.0000
1654,9.7880,0.0000
1655,7.2630,0.0000
1656,8.5820,0.0000
1657,7.2210,0.0000
1658,7.8980,0.0000
1659,11.1530,0.0000
1660,15.2820,0.0000
1661,7.6410,0.0000
1662,10.8380,0.0000
1663,5.4020,0.0000
1664,8.5810,0.0000
1665,8.3690,0.0000
1666,9.4080,0.0000
1667,8.1000,0.0000
1668,7.0190,0.0000
1669,7.6490,0.0000
1670,10.6600,0.0000
1671,9.8870,0.0000
1672,6.2520,0.0000
1673,7.9040,0.0000
1674,9.0980,0.0000
1675,8.0950,0.0000
1676,7.5790,0.0000
1677,8.4610,0.0000
1678,9.5470,0.0000
1679,8.1950,0.0000
1680,7.2700,0.0000
1681,7.8980,0.0000
1682,11.0930,0.0000
1683,11.2160,0.0000
1684,8.9240,0.0000
1685,8.3730,0.0000
1686,8.4370,0.0000
1687,8.7290,0.0000
1688,8.6580,0.0000
1689,8.2880,0.0000
1690,8.6020,0.0000
1691,7.2910,0.0000
1692,7.5710,0.0000
1693,8.5210,0.0000
1694,5.6570,0.0000
1695,6.2880,0.0000
1696,5.2140,0.0000
1697,6.3640,0.0000
1698,5.1690,0.0000
1699,4.8150,0.0000
1700,6.1650,0.0000
1701,6.5100,0.0000
1702,4.0090,0.0000
1703,5.6300,0.0000
1704,5.7650,0.0000
1705,5.7830,0.0000
1706,5.7080,0.0000
1707,5.7150,0.0000
1708,5.4460,0.0000
1709,5.7030,0.0000
1710,7.2050,0.0000
1711,5.5240,0.0000
1712,6.5810,0.0000
1713,7.4800,0.0000
1714,7.1850,0.0000
1715,5.2700,0.0000
1716,7.5840,0.0000
1717,7.7400,0.0000
1718,8.5200,0.0000
1719,7.7060,0.0000
1720,10.7900,0.0000
1721,12.8650,0.0000
1722,8.0490,0.0000
1723,9.2880,0.0000
1724,5.3980,0.0000
1725,6.1840,0.0000
1726,5.1690,0.0000
1727,6.4280,0.0000
1728,4.7990,0.0000
1729,5.3460,0.0000
1730,5.1820,0.0000
1731,6.1720,0.0000
1732,5.0750,0.0000
1733,5.3810,0.0000
1734,5.4120,0.0000
1735,5.5100,0.0000
1736,6.4320,0.0000
1737,5.1280,0.0000
1738,5.4540,0.0000
1739,6.1420,0.0000
1740,5.5120,0.0000
1741,5.8080,0.0000
1742,6.0080,0.0000
1743,8.3610,0.0000
1744,6.6290,0.0000
1745,6.5950,0.0000
1746,6.2170,0.0000
1747,8.2700,0.0000
1748,8.7350,0.0000
1749,9.2850,0.0000
1750,8.7330,0.0000
1751,8.1790,0.0000
1752,8.3860,0.0000
1753,8.7320,0.0000
1754,11.1590,0.0000
1755,10.1550,0.0000
1756,8.2230,0.0000
1757,8.6790,0.0000
1758,6.6690,0.0000
1759,9.1460,0.0000
1760,5.7640,0.0000
1761,7.2400,0.0000
1762,7.1080,0.0000
1763,5.8000,0.0000
1764,5.7070,0.0000
1765,5.5630,0.0000
1766,6.1640,0.0000
1767,6.4570,0.0000
1768,5.3760,0.0000
1769,5.2900,0.0000
1770,5.1860,0.0000
1771,6.4910,0.0000
1772,5.2220,0.0000
1773,7.6990,0.0000
1774,5.3770,0.0000
1775,9.2100,0.0000
1776,4.8330,0.0000
1777,6.0630,0.0000
1778,6.3980,0.0000
1779,7.4190,0.0000
1780,4.4750,0.0000
1781,5.7100,0.0000
1782,6.5350,0.0000
1783,9.0210,0.0000
1784,7.1950,0.0000
1785,5.9010,0.0000
1786,5.7310,0.0000
1787,6.8300,0.0000
1788,7.8040,0.0000
1789,4.8520,0.0000
1790,6.4540,0.0000
1791,6.2260,0.0000
1792,6.5990,0.0000
1793,8.8810,0.0000
1794,6.0630,0.0000
1795,5.9040,0.0000
1796,7.3120,0.0000
1797,7.8800,0.0000
1798,6.6230,0.0000
1799,6.6330,0.0000
1800,8.9640,0.0000
1801,5.3910,0.0000
1802,6.6360,0.0000
1803,7.3350,0.0000
1804,6.1930,0.0000
1805,7.3730,0.0000
1806,5.8090,0.0000
1807,5.7570,0.0000
1808,5.9080,0.0000
1809,5.8270,0.0000
1810,6.3800,0.0000
1811,4.8930,0.0000
1812,4.9450,0.0000
1813,6.1000,0.0000
1814,6.2150,0.0000
1815,6.0610,0.0000
1816,5.0830,0.0000
1817,5.6260,0.0000
1818,5.7330,0.0000
1819,6.2100,0.0000
1820,5.2290,0.0000
1821,6.3190,0.0000
1822,5.3000,0.0000
1823,6.2390,0.0000
1824,4.7250,0.0000
1825,5.6030,0.0000
1826,5.5560,0.0000
1827,6.7200,0.0000
1828,8.0470,0.0000
1829,6.2760,0.0000
1830,5.5980,0.0000
1831,8.0140,0.0000
1832,6.0810,0.0000
1833,6.6640,0.0000
1834,5.7060,0.0000
1835,6.0480,0.0000
1836,5.8150,0.0000
1837,5.0030,0.0000
1838,4.8960,0.0000
1839,6.0250,0.0000
1840,5.5810,0.0000
1841,6.3180,0.0000
1842,6.3900,0.0000
1843,5.2510,0.0000
1844,5.6420,0.0000
1845,5.9910,0.0000
1846,4.4750,0.0000
1847,6.6240,0.0000
1848,8.7630,0.0000
1849,7.6080,0.0000
1850,4.2790,0.0000
1851,6.3840,0.0000
1852,7.0060,0.0000
1853,8.0820,0.0000
1854,5.2930,0.0000
1855,6.7750,0.0000
1856,5.9310,0.0000
1857,7.4190,0.0000
1858,5.8030,0.0000
1859,6.1970,0.0000
1860,8.3450,0.0000
1861,6.2310,0.0000
1862,7.6790,0.0000
1863,6.7380,0.0000
1864,7.9280,0.0000
1865,5.9980,0.0000
1866,5.8370,0.0000
1867,8.9630,0.0000
1868,6.9110,0.0000
1869,10.5180,0.0000
1870,6.1450,0.0000
1871,9.9680,0.0000
1872,6.7100,0.0000
1873,10.0000,0.0000
1874,7.1530,0.0000
1875,11.7340,0.0000
1876,5.9440,0.0000
1877,8.1300,0.0000
1878,6.6640,0.0000
1879,8.0850,0.0000
1880,5.9930,0.0000
1881,7.0740,0.0000
1882,6.0770,0.0000
1883,6.1590,0.0000
1884,6.8330,0.0000
1885,7.4700,0.0000
1886,7.5690,0.0000
1887,6.7510,0.0000
1888,7.0730,0.0000
1889,9.0930,0.0000
1890,6.9930,0.0000
1891,9.0030,0.0000
1892,8.5940,0.0000
1893,9.6400,0.0000
1894,8.2660,0.0000
1895,7.5230,0.0000
1896,8.4640,0.0000
1897,9.1840,0.0000
1898,5.7600,0.0000
1899,6.2500,0.0000
1900,5.4820,0.0000
1901,6.2680,0.0000
1902,7.6840,0.0000
1903,5.7560,0.0000
1904,5.2000,0.0000
1905,6.7890,0.0000
1906,4.3570,0.0000
1907,6.2860,0.0000
1908,5.4170,0.0000
1909,5.1520,0.0000
1910,5.4720,0.0000
1911,6.7000,0.0000
1912,5.2590,0.0000
1913,7.2330,0.0000
1914,6.3850,0.0000
1915,5.4090,0.0000
1916,7.2510,0.0000
1917,6.8460,0.0000
1918,8.3570,0.0000
1919,6.8750,0.0000
1920,7.1130,0.0000
1921,7.9260,0.0000
1922,6.7330,0.0000
1923,7.2600,0.0000
1924,6.4300,0.0000
1925,6.3230,0.0000
1926,5.0810,0.0000
1927,6.1750,0.0000
1928,5.6890,0.0000
1929,6.9790,0.0000
1930,5.6310,0.0000
1931,7.0920,0.0000
1932,4.2050,0.0000
1933,6.2320,0.0000
1934,6.8620,0.0000
1935,6.6620,0.0000
1936,5.6590,0.0000
1937,5.2080,0.0000
1938,5.6810,0.0000
1939,6.7230,0.0000
1940,6.8660,0.0000
1941,4.8050,0.0000
1942,7.9530,0.0000
1943,5.9660,0.0000
1944,6.1340,0.0000
1945,9.6260,0.0000
1946,7.9310,0.0000
1947,6.3140,0.0000
1948,5.7770,0.0000
1949,8.7100,0.0000
1950,6.0010,0.0000
1951,5.4240,0.0000
1952,5.9710,0.0000
1953,6.6090,0.0000
1954,5.6400,0.0000
1955,5.1350,0.0000
1956,5.0430,0.0000
1957,5.7130,0.0000
1958,4.4450,0.0000
1959,6.1860,0.0000
1960,5.6050,0.0000
1961,8.1970,0.0000
1962,5.9170,0.0000
1963,6.0920,0.0000
1964,4.8660,0.0000
1965,6.3660,0.0000
1966,7.0960,0.0000
1967,4.4610,0.0000
1968,5.1050,0.0000
1969,4.9890,0.0000
1970,5.2290,0.0000
1971,7.5450,0.0000
1972,6.0260,0.0000
1973,5.7110,0.0000
1974,5.2260,0.0000
1975,6.0200,0.0000
1976,3.8150,0.0000
1977,6.0930,0.0000
1978,6.0520,0.0000
1979,5.3750,0.0000
1980,4.8640,0.0000
1981,5.2710,0.0000
1982,5.4700,0.0000
1983,5.8340,0.0000
1984,12.1640,0.0000
1985,5.1890,0.0000
1986,4.8800,0.0000
1987,5.6880,0.0000
1988,5.6430,0.0000
1989,6.4500,0.0000
1990,5.1800,0.0000
1991,5.7580,0.0000
1992,4.9110,0.0000
1993,6.7020,0.0000
1994,5.9340,0.0000
1995,7.7180,0.0000
1996,5.7730,0.0000
1997,7.9050,0.0000
1998,5.5810,0.0000
1999,6.0350,0.0000
