frame,cpu_ms,gpu_ms
519,1.8877,3.6116
520,2.1423,3.6311
521,2.3746,3.2037
522,2.3216,2.7853
523,2.5515,3.0280
524,2.3150,2.6990
525,1.8496,2.6531
526,2.3203,3.9344
527,1.8780,5.1040
528,1.9086,3.1424
529,3.2408,2.7191
530,3.1250,3.0307
531,1.3832,2.7175
532,1.9785,2.7571
533,2.2705,2.9965
534,1.9605,4.9949
535,2.0199,3.2119
536,2.2378,2.6664
537,3.9546,2.9525
538,1.3416,3.0921
539,1.9300,2.6738
540,2.2305,3.3546
541,2.0810,4.2896
542,2.0933,5.2091
543,2.4964,3.1694
544,3.0245,2.6438
545,3.2056,2.6715
546,1.5040,2.6789
547,1.9380,2.6674
548,1.9710,3.1511
549,1.9361,5.4818
550,1.9760,3.1029
551,2.4093,2.6900
552,4.2766,3.0779
553,1.1644,2.9673
554,1.9905,2.6547
555,2.3276,3.0486
556,2.2623,5.0398
557,1.9470,3.1509
558,2.3642,2.6500
559,3.9340,3.0619
560,1.5496,2.9515
561,1.9400,2.6600
562,2.3395,3.0037
563,2.1415,4.8811
564,1.9085,3.1437
565,2.3272,2.6711
566,3.8092,2.9513
567,1.7630,3.1112
568,1.9565,2.6806
569,2.1918,2.6539
570,2.1289,4.1454
571,1.9715,5.3040
572,1.9083,3.2184
573,3.4659,3.0315
574,3.1218,3.0613
575,1.4492,2.6567
576,2.2411,2.7664
577,1.9885,4.3592
578,1.9251,4.4568
579,2.0279,2.8939
580,3.5840,2.6669
581,2.3611,2.9394
582,2.0415,2.6289
583,1.9718,2.6451
584,2.2090,3.0922
585,1.9366,4.3312
586,1.9289,5.2601
587,2.4915,3.0811
588,3.1050,2.6873
589,3.4463,3.0174
590,1.1577,3.1705
591,1.9436,5.1320
592,2.2855,4.5933
593,2.4282,3.0589
594,4.3280,2.7058
595,1.7815,3.0400
596,2.1394,3.0649
597,1.9742,2.6630
598,2.2996,4.6392
599,2.4426,5.3714
600,1.9595,3.0724
601,3.9673,2.6930
602,2.7011,3.0639
603,1.3885,2.6312
604,1.9548,2.6667
605,2.3276,3.2447
606,1.8714,3.6260
607,1.9685,3.5644
608,2.5474,3.3124
609,2.3170,2.8025
610,2.3774,2.9603
611,2.4811,2.6478
612,1.7145,2.6475
613,2.2003,3.9479
614,1.9482,5.0860
615,1.9335,3.1094
616,3.2507,2.9697
617,3.1357,2.9392
618,1.3390,2.6520
619,2.2725,2.6013
620,1.9017,3.0031
621,1.9403,4.4081
622,1.8807,3.1824
623,2.3717,2.6857
624,3.2955,3.0121
625,2.2011,2.6403
626,1.9436,2.6529
627,2.2525,2.6196
628,1.8975,3.1813
629,1.9723,3.8035
630,1.8920,4.4808
631,2.5361,3.6431
632,2.5674,3.4651
633,3.2053,2.6600
634,2.0228,2.6664
635,2.4623,4.6313
636,1.6028,4.2295
637,1.9740,2.8391
638,3.9228,2.6684
639,2.1923,2.9916
640,1.5868,2.9949
641,1.9435,2.6425
642,2.2414,4.4624
643,2.3775,4.2765
644,1.9157,2.7629
645,3.7574,2.7145
646,2.4079,3.0619
647,1.7225,2.9036
648,1.9652,2.6332
649,2.2829,4.1421
650,2.1054,4.8370
651,1.9260,3.0358
652,3.4431,2.6763
653,2.6265,2.9703
654,1.9064,3.1310
655,1.9398,2.6633
656,2.2425,2.6661
657,2.1166,4.3038
658,1.9440,5.2700
659,1.9110,3.1298
660,3.6077,2.6965
661,2.9098,2.9770
662,1.4033,3.1269
663,1.9930,2.6775
664,2.2187,3.1631
665,2.0955,4.2825
666,1.9531,4.5223
667,2.4593,2.9927
668,3.0500,2.9848
669,2.7443,2.7248
670,1.6818,2.6952
671,2.2419,3.0049
672,1.9855,4.2761
673,1.9312,4.4092
674,2.3510,3.3324
675,3.2067,2.9297
676,2.5575,3.0975
677,2.2561,3.1689
678,1.8157,3.3095
679,2.3250,4.6860
680,2.3379,2.7105
681,2.4432,2.6561
682,4.8443,3.0226
683,1.9605,3.0372
684,1.8978,2.6636
685,2.3262,3.0670
686,2.4374,3.6226
687,1.9017,3.5107
688,2.3682,3.1457
689,2.4975,2.9662
690,2.2972,2.9160
691,2.2832,2.6630
692,2.0569,4.2126
693,2.2799,4.0972
694,1.9157,2.8249
695,3.5139,2.6569
696,2.6137,3.0342
697,1.8984,2.6865
698,1.9262,2.6955
699,2.3167,3.4707
700,1.9359,3.6393
701,1.9867,3.4126
702,2.7493,3.4030
703,2.1255,2.7800
704,2.2445,2.9571
705,2.5723,2.6707
706,1.6571,2.6840
707,2.2365,3.7352
708,1.9407,4.3541
709,1.9497,2.7911
710,2.9675,2.6758
711,3.2080,2.9382
712,1.6471,2.6620
713,1.9743,2.6490
714,2.2122,2.8307
715,1.9454,4.5778
716,1.9240,3.0509
717,2.1140,2.6686
718,3.6899,2.9725
719,1.9363,3.1037
720,1.9543,2.6785
721,2.2330,2.7092
722,2.1042,4.2881
723,1.9440,4.2951
724,1.9649,2.8564
725,3.5509,3.0207
726,2.5399,3.0150
727,1.5737,2.6805
728,2.2848,2.6664
729,1.9315,3.1213
730,1.9861,4.7516
731,1.9319,3.1368
732,2.4260,2.6698
733,3.5600,3.7652
734,1.6959,2.8463
735,1.9709,2.6937
736,3.2370,2.9704
737,1.2014,4.3908
738,1.9480,3.6007
739,2.2815,2.6605
740,3.3406,2.6941
741,2.1180,2.9874
742,1.9450,3.4740
743,1.9979,2.6273
744,2.1923,4.0101
745,2.5125,4.7872
746,1.8612,2.9568
747,3.3597,2.7021
748,3.2164,2.8797
749,1.5218,2.9310
750,1.9393,2.6369
751,2.1041,3.3045
752,2.3297,4.2332
753,1.9623,4.2394
754,2.5440,2.8409
755,2.8729,2.9499
756,2.6118,2.6583
757,1.8585,2.6335
758,2.2094,3.3583
759,1.9961,3.4230
760,1.8537,4.1146
761,2.6805,2.8123
762,2.0121,2.9740
763,3.1339,2.6536
764,1.7615,2.6389
765,2.1868,2.6726
766,1.9960,4.3482
767,1.8618,3.8396
768,1.9708,3.3401
769,3.6662,2.7367
770,1.9259,2.9180
771,2.5134,2.6347
772,1.6612,2.6552
773,2.2090,2.9393
774,1.9572,5.3583
775,1.9462,3.2150
776,2.2154,2.6880
777,4.3744,3.1395
778,0.9655,3.3875
779,1.9963,2.7439
780,2.3967,2.8442
781,2.2012,4.5620
782,1.9921,3.1058
783,2.0819,2.6715
784,3.7011,2.6420
785,1.8740,3.1411
786,1.9841,2.6684
787,1.9178,3.1368
788,2.4196,3.5592
789,1.9735,3.4078
790,2.4414,3.2501
791,2.3715,2.7413
792,2.3495,2.8938
793,2.3489,2.9231
794,1.7290,2.6515
795,2.1597,3.2348
796,2.2822,4.9473
797,1.9156,3.1594
798,2.5321,2.6623
799,3.6416,2.9440
800,1.5365,2.6105
801,1.9480,2.6422
802,2.2161,2.6306
803,1.8768,3.6369
804,1.9660,4.1104
805,2.0788,2.7952
806,2.7767,2.6515
807,3.2115,2.8920
808,1.7022,2.6299
809,1.9214,2.6176
810,2.1817,4.8694
811,1.9432,4.5350
812,1.9157,2.8586
813,4.2293,2.7057
814,2.0832,3.0236
815,1.6771,2.6915
816,1.9605,2.7035
817,2.2493,3.8344
818,1.9749,4.8788
819,1.9453,4.1302
820,3.0696,2.8426
821,3.0128,2.6676
822,1.9375,3.6934
823,1.8457,2.8944
824,1.8795,3.0040
825,2.9718,4.8858
826,1.4561,4.0243
827,2.1527,2.7018
828,3.9322,2.6559
829,2.0725,2.9833
830,1.9841,3.4183
831,1.9037,2.6440
832,2.2572,4.4119
833,2.4294,4.1659
834,1.9141,2.9221
835,3.7631,2.6559
836,2.1562,2.9271
837,2.0552,2.8852
838,1.9444,2.6520
839,2.2050,3.0728
840,2.2572,4.2372
841,1.9040,4.3630
842,2.3911,2.7923
843,3.0795,2.9541
844,2.5767,2.6420
845,1.7820,2.6553
846,2.1807,3.4099
847,1.9487,4.3094
848,1.9425,3.9476
849,2.7215,2.8418
850,2.8270,3.0019
851,2.1327,2.6775
852,2.0585,2.6076
853,2.2487,2.9134
854,1.9432,3.5487
855,1.8639,4.5457
856,2.2786,3.0154
857,2.5159,2.6748
858,3.4805,2.9544
859,1.4399,2.6245
860,1.9388,2.6495
861,2.2260,3.0111
862,1.9080,3.6301
863,1.9577,3.5117
864,2.3065,3.3043
865,2.5780,2.9277
866,2.3565,3.0631
867,2.4258,2.6260
868,1.9038,2.6502
869,2.1777,3.6815
870,1.9292,4.3204
871,1.9885,3.1555
872,2.9480,2.6991
873,2.5653,2.9423
874,2.3368,2.6586
875,1.9755,2.6301
876,2.1905,3.7116
877,1.9410,5.7159
878,1.8983,3.1237
879,3.0473,2.6540
880,3.9096,3.0160
881,1.0534,3.0030
882,1.9557,2.7403
883,2.3199,2.9976
884,2.2083,5.0651
885,1.7865,3.0980
886,2.2873,2.6857
887,4.0077,2.9717
888,1.5667,3.4508
889,1.9880,2.6365
890,2.2149,2.8872
891,2.4796,4.6346
892,1.8702,3.1175
893,2.2018,2.7119
894,3.6852,2.6748
895,1.8662,3.0776
896,2.0255,2.6267
897,1.9008,2.6341
898,2.3265,4.2796
899,2.0099,4.2207
900,1.8551,2.7963
901,3.5730,2.6760
902,2.5043,2.9686
903,1.6009,2.6635
904,1.9674,2.6645
905,2.1980,3.2066
906,1.9522,4.7010
907,1.9156,4.1189
908,2.5159,2.7073
909,3.4256,2.8748
910,1.9440,3.0750
911,1.9735,2.6346
912,2.0778,2.6427
913,2.2049,3.9228
914,1.9013,4.1736
915,1.9406,3.0448
916,3.2152,2.6692
917,2.1724,2.9321
918,2.2522,2.6128
919,1.9625,2.5881
920,2.1838,3.8054
921,1.9265,3.9734
922,1.8756,3.0995
923,3.1593,2.6547
924,2.0702,2.8288
925,2.3781,3.1090
926,1.9513,2.7050
927,2.0836,2.6437
928,2.2597,3.8869
929,1.9460,4.0244
930,1.8897,2.8469
931,3.2247,2.6873
932,2.8368,3.1554
933,1.9297,2.7343
934,1.9565,2.7042
935,2.4577,3.6802
936,1.9828,4.4703
937,1.9106,3.0950
938,2.9776,2.6451
939,2.7317,3.0076
940,1.9542,2.6685
941,1.9863,2.6518
942,2.2517,3.0204
943,1.9396,4.7139
944,1.8913,3.0430
945,2.3769,2.6527
946,3.6136,2.9923
947,1.9231,3.1187
948,1.9379,2.6920
949,2.2604,2.6795
950,2.1006,3.0070
951,1.9609,3.3730
952,1.9278,3.6065
953,2.3370,3.4334
954,2.3139,3.0461
955,2.6845,2.6657
956,2.5219,2.6805
957,1.8890,2.9321
958,1.9938,4.9331
959,1.9329,3.1665
960,2.2521,2.7035
961,3.9553,2.9927
962,1.9085,3.1369
963,1.9635,2.6462
964,2.2432,3.2650
965,2.1486,3.6374
966,1.8993,3.6730
967,2.7243,3.4398
968,2.2220,2.8159
969,2.4605,2.9957
970,2.4413,2.6557
971,1.6352,2.9997
972,2.2384,4.1833
973,1.9584,5.2766
974,2.2615,3.0019
975,3.2786,2.6712
976,3.0688,2.6921
977,1.4905,2.6695
978,1.9305,2.7360
979,1.9761,4.2908
980,1.9620,5.4724
981,1.9535,3.1774
982,3.5015,2.6857
983,3.2872,2.9794
984,1.3045,3.4563
985,2.0043,2.6784
986,2.1745,3.6089
987,2.4558,4.1505
988,1.9480,2.8783
989,2.9051,2.6626
990,3.1002,2.9046
991,1.7237,2.8943
992,1.9249,2.6641
993,2.1738,3.8577
994,2.2612,5.0599
995,1.9523,4.2852
996,3.1207,2.6756
997,3.1935,2.9654
998,2.1465,3.1194
999,1.6835,2.4017
